frame,person_id,x,y,zone
258,266,641,71,Zone 3
258,246,178,676,Zone 21
258,271,678,73,Zone 3
258,21,47,118,Zone 1
258,34,326,657,Zone 22
258,362,912,672,Zone 24
258,44,280,368,Zone 12
258,293,313,354,Zone 12
258,388,823,22,Zone 4
258,29,1256,184,Zone 10
258,208,1240,111,Zone 5
258,394,1028,697,Zone 25
258,402,244,357,Zone 11
258,3,479,40,Zone 2
259,5,730,102,Zone 3
259,12,840,496,Zone 19
259,20,673,692,Zone 23
259,28,700,589,Zone 23
259,36,935,53,Zone 4
259,32,994,51,Zone 4
259,94,699,168,Zone 8
259,100,633,306,Zone 13
259,149,846,156,Zone 9
259,159,492,224,Zone 7
259,135,156,128,Zone 1
259,213,858,32,Zone 4
259,22,1212,336,Zone 15
259,262,516,493,Zone 18
259,266,642,72,Zone 3
259,246,181,679,Zone 21
259,271,678,73,Zone 3
259,21,47,118,Zone 1
259,34,326,658,Zone 22
259,362,908,669,Zone 24
259,44,280,368,Zone 12
259,293,313,354,Zone 12
259,388,823,22,Zone 4
259,29,1256,183,Zone 10
259,208,1238,109,Zone 5
259,394,1030,694,Zone 25
259,402,244,357,Zone 11
259,405,1255,109,Zone 5
260,5,729,101,Zone 3
260,12,841,497,Zone 19
260,20,672,695,Zone 23
260,28,700,594,Zone 23
260,36,935,53,Zone 4
260,32,993,50,Zone 4
260,94,699,167,Zone 8
260,100,633,308,Zone 13
260,149,846,154,Zone 9
260,159,492,222,Zone 7
260,135,155,128,Zone 1
260,213,858,32,Zone 4
260,22,1213,337,Zone 15
260,262,516,491,Zone 18
260,266,642,73,Zone 3
260,246,182,680,Zone 21
260,271,678,74,Zone 3
260,21,47,118,Zone 1
260,34,325,659,Zone 22
260,362,905,668,Zone 24
260,44,280,367,Zone 12
260,293,312,353,Zone 12
260,388,823,22,Zone 4
260,208,1235,108,Zone 5
260,394,1030,691,Zone 25
260,402,244,356,Zone 11
260,405,1253,107,Zone 5
261,5,729,100,Zone 3
261,12,842,499,Zone 19
261,20,673,696,Zone 23
261,28,700,596,Zone 23
261,36,935,53,Zone 4
261,32,992,49,Zone 4
261,94,700,166,Zone 8
261,100,634,310,Zone 13
261,149,845,153,Zone 9
261,159,493,221,Zone 7
261,135,155,128,Zone 1
261,213,859,32,Zone 4
261,22,1214,338,Zone 15
261,262,516,489,Zone 18
261,266,642,73,Zone 3
261,246,183,682,Zone 21
261,271,678,75,Zone 3
261,21,46,118,Zone 1
261,34,325,662,Zone 22
261,362,903,666,Zone 24
261,44,280,368,Zone 12
261,293,312,353,Zone 12
261,388,823,22,Zone 4
261,208,1230,113,Zone 5
261,394,1029,688,Zone 25
261,402,244,356,Zone 11
261,405,1250,107,Zone 5
262,5,729,100,Zone 3
262,12,843,504,Zone 19
262,20,673,698,Zone 23
262,28,701,597,Zone 23
262,36,935,53,Zone 4
262,32,991,49,Zone 4
262,94,700,166,Zone 8
262,100,634,311,Zone 13
262,149,845,152,Zone 9
262,159,493,219,Zone 7
262,135,155,129,Zone 1
262,213,860,32,Zone 4
262,22,1214,339,Zone 15
262,262,516,488,Zone 18
262,266,642,74,Zone 3
262,246,184,683,Zone 21
262,271,679,76,Zone 3
262,21,47,118,Zone 1
262,34,325,664,Zone 22
262,362,901,664,Zone 24
262,44,280,368,Zone 12
262,293,311,353,Zone 12
262,388,823,22,Zone 4
262,208,1228,114,Zone 5
262,394,1030,686,Zone 25
262,402,244,356,Zone 11
262,405,1249,108,Zone 5
262,409,712,596,Zone 23
263,5,728,99,Zone 3
263,12,844,510,Zone 19
263,28,701,599,Zone 23
263,36,936,52,Zone 4
263,32,990,47,Zone 4
263,94,700,165,Zone 8
263,100,635,312,Zone 13
263,149,845,149,Zone 9
263,159,492,218,Zone 7
263,135,154,131,Zone 1
263,213,862,31,Zone 4
263,22,1214,341,Zone 15
263,262,517,487,Zone 18
263,266,642,75,Zone 3
263,246,187,685,Zone 21
263,271,679,78,Zone 3
263,21,47,118,Zone 1
263,34,323,668,Zone 22
263,362,899,661,Zone 24
263,44,280,368,Zone 12
263,293,310,352,Zone 12
263,388,823,22,Zone 4
263,208,1228,108,Zone 5
263,394,1030,682,Zone 25
263,402,244,355,Zone 11
263,405,1245,99,Zone 5
263,29,1258,193,Zone 10
264,5,728,99,Zone 3
264,12,845,515,Zone 19
264,28,701,599,Zone 23
264,36,935,52,Zone 4
264,32,989,47,Zone 4
264,94,700,164,Zone 8
264,100,636,313,Zone 13
264,149,844,147,Zone 9
264,159,491,217,Zone 7
264,135,154,133,Zone 1
264,213,863,29,Zone 4
264,22,1214,344,Zone 15
264,262,516,486,Zone 18
264,266,643,76,Zone 3
264,246,189,686,Zone 21
264,271,680,79,Zone 3
264,21,47,118,Zone 1
264,34,323,670,Zone 22
264,362,895,660,Zone 24
264,44,281,368,Zone 12
264,293,310,352,Zone 12
264,388,823,22,Zone 4
264,208,1228,105,Zone 5
264,394,1030,679,Zone 25
264,402,244,355,Zone 11
264,405,1239,99,Zone 5
264,412,500,40,Zone 2
264,29,1258,195,Zone 10
265,5,728,98,Zone 3
265,12,845,520,Zone 19
265,28,701,600,Zone 23
265,36,936,52,Zone 4
265,32,988,46,Zone 4
265,94,700,164,Zone 8
265,100,636,315,Zone 13
265,149,844,144,Zone 4
265,159,490,217,Zone 7
265,135,154,134,Zone 1
265,213,864,29,Zone 4
265,22,1214,347,Zone 15
265,262,516,484,Zone 18
265,266,643,77,Zone 3
265,246,191,688,Zone 21
265,271,680,81,Zone 3
265,21,47,118,Zone 1
265,34,323,671,Zone 22
265,362,892,658,Zone 24
265,44,278,366,Zone 12
265,293,310,353,Zone 12
265,38,244,355,Zone 11
265,388,823,22,Zone 4
265,208,1227,104,Zone 5
265,394,1030,677,Zone 25
265,405,1237,99,Zone 5
265,412,502,40,Zone 2
265,29,1258,194,Zone 10
265,416,1272,95,Zone 5
266,5,728,97,Zone 3
266,12,846,523,Zone 19
266,28,701,601,Zone 23
266,36,935,53,Zone 4
266,32,988,46,Zone 4
266,94,700,163,Zone 8
266,100,636,316,Zone 13
266,149,844,142,Zone 4
266,159,490,217,Zone 7
266,135,153,136,Zone 1
266,213,864,29,Zone 4
266,22,1215,350,Zone 15
266,262,516,483,Zone 18
266,266,642,78,Zone 3
266,246,194,690,Zone 21
266,271,680,82,Zone 3
266,21,47,118,Zone 1
266,34,322,674,Zone 22
266,362,885,657,Zone 24
266,44,278,366,Zone 12
266,293,309,352,Zone 12
266,38,244,355,Zone 11
266,388,823,22,Zone 4
266,208,1228,105,Zone 5
266,394,1030,675,Zone 25
266,405,1237,99,Zone 5
266,412,503,41,Zone 2
266,29,1259,195,Zone 10
266,416,1272,95,Zone 5
267,5,728,95,Zone 3
267,12,847,526,Zone 19
267,28,701,603,Zone 23
267,36,935,53,Zone 4
267,32,987,45,Zone 4
267,94,700,162,Zone 8
267,100,636,318,Zone 13
267,149,845,140,Zone 4
267,159,489,217,Zone 7
267,135,153,137,Zone 1
267,213,864,28,Zone 4
267,22,1215,353,Zone 15
267,262,516,480,Zone 18
267,266,642,78,Zone 3
267,271,680,83,Zone 3
267,21,47,119,Zone 1
267,362,881,655,Zone 24
267,44,277,366,Zone 12
267,293,309,351,Zone 12
267,38,244,355,Zone 11
267,388,823,22,Zone 4
267,208,1228,108,Zone 5
267,394,1029,674,Zone 25
267,405,1236,100,Zone 5
267,412,504,42,Zone 2
267,416,1270,96,Zone 5
268,5,728,93,Zone 3
268,12,848,530,Zone 19
268,28,701,611,Zone 23
268,36,935,53,Zone 4
268,32,986,43,Zone 4
268,94,701,159,Zone 8
268,100,636,321,Zone 13
268,149,845,139,Zone 4
268,159,489,216,Zone 7
268,135,151,140,Zone 1
268,213,864,28,Zone 4
268,22,1214,357,Zone 15
268,262,516,476,Zone 18
268,266,641,80,Zone 3
268,271,680,85,Zone 3
268,21,47,119,Zone 1
268,362,877,654,Zone 24
268,44,276,368,Zone 12
268,293,309,351,Zone 12
268,38,243,355,Zone 11
268,388,823,23,Zone 4
268,208,1212,107,Zone 5
268,394,1029,671,Zone 25
268,405,1235,104,Zone 5
268,412,506,45,Zone 2
268,416,1268,94,Zone 5
269,5,728,92,Zone 3
269,12,848,531,Zone 19
269,28,701,614,Zone 23
269,36,935,53,Zone 4
269,32,985,42,Zone 4
269,94,701,158,Zone 8
269,100,635,322,Zone 13
269,149,845,139,Zone 4
269,159,489,215,Zone 7
269,135,151,141,Zone 1
269,213,864,27,Zone 4
269,22,1214,359,Zone 15
269,262,516,475,Zone 18
269,266,641,81,Zone 3
269,271,680,85,Zone 3
269,21,46,119,Zone 1
269,362,876,653,Zone 24
269,44,276,368,Zone 12
269,293,309,351,Zone 12
269,38,243,355,Zone 11
269,388,823,23,Zone 4
269,208,1207,107,Zone 5
269,394,1029,671,Zone 25
269,405,1234,106,Zone 5
269,412,506,46,Zone 2
269,416,1268,93,Zone 5
269,426,1196,359,Zone 15
270,5,727,90,Zone 3
270,12,847,532,Zone 19
270,28,701,624,Zone 23
270,36,935,53,Zone 4
270,32,984,41,Zone 4
270,94,701,155,Zone 8
270,100,636,328,Zone 13
270,149,845,138,Zone 4
270,159,489,214,Zone 7
270,135,150,142,Zone 1
270,213,864,27,Zone 4
270,262,516,468,Zone 18
270,266,640,83,Zone 3
270,271,679,86,Zone 3
270,362,872,651,Zone 24
270,44,276,369,Zone 12
270,293,309,353,Zone 12
270,38,242,356,Zone 11
270,388,823,23,Zone 4
270,208,1199,108,Zone 5
270,394,1030,668,Zone 25
270,405,1232,105,Zone 5
270,412,508,46,Zone 2
270,416,1267,92,Zone 5
270,426,1201,362,Zone 15
270,29,1259,189,Zone 10
271,5,727,89,Zone 3
271,12,846,534,Zone 19
271,28,700,630,Zone 23
271,36,935,54,Zone 4
271,32,983,40,Zone 4
271,94,701,154,Zone 8
271,100,636,332,Zone 13
271,149,845,138,Zone 4
271,159,489,213,Zone 7
271,135,149,143,Zone 1
271,213,864,28,Zone 4
271,262,515,464,Zone 18
271,266,640,85,Zone 3
271,271,679,86,Zone 3
271,362,871,650,Zone 24
271,44,276,370,Zone 12
271,293,309,353,Zone 12
271,38,242,356,Zone 11
271,388,823,23,Zone 4
271,208,1195,109,Zone 5
271,394,1030,667,Zone 25
271,405,1231,99,Zone 5
271,412,510,46,Zone 2
271,416,1266,94,Zone 5
271,426,1198,363,Zone 15
271,29,1259,189,Zone 10
271,22,1212,363,Zone 15
271,21,46,120,Zone 1
272,5,726,88,Zone 3
272,12,846,537,Zone 19
272,28,701,634,Zone 23
272,36,935,54,Zone 4
272,32,983,40,Zone 4
272,94,701,153,Zone 8
272,100,636,335,Zone 13
272,149,845,138,Zone 4
272,159,489,211,Zone 7
272,135,148,145,Zone 6
272,213,863,28,Zone 4
272,262,515,461,Zone 18
272,266,639,87,Zone 3
272,271,679,86,Zone 3
272,362,869,646,Zone 24
272,44,276,370,Zone 12
272,293,310,353,Zone 12
272,38,242,355,Zone 11
272,388,823,23,Zone 4
272,208,1192,109,Zone 5
272,394,1030,664,Zone 25
272,405,1231,96,Zone 5
272,416,1266,92,Zone 5
272,426,1197,364,Zone 15
272,29,1259,189,Zone 10
272,440,1203,109,Zone 5
272,22,1211,365,Zone 15
272,21,47,120,Zone 1
273,5,725,88,Zone 3
273,12,846,545,Zone 19
273,28,701,641,Zone 23
273,36,934,54,Zone 4
273,32,982,41,Zone 4
273,94,700,152,Zone 8
273,100,635,339,Zone 13
273,149,846,137,Zone 4
273,159,489,208,Zone 7
273,135,146,146,Zone 6
273,213,863,28,Zone 4
273,262,514,459,Zone 18
273,266,639,89,Zone 3
273,271,679,89,Zone 3
273,362,860,639,Zone 24
273,44,276,370,Zone 12
273,293,310,355,Zone 12
273,38,242,355,Zone 11
273,388,823,24,Zone 4
273,208,1192,108,Zone 5
273,394,1029,662,Zone 25
273,405,1227,96,Zone 5
273,416,1264,87,Zone 5
273,22,1213,365,Zone 15
273,21,47,121,Zone 1
273,444,778,25,Zone 4
273,395,1257,166,Zone 10
273,412,515,47,Zone 3
274,5,724,88,Zone 3
274,12,846,555,Zone 19
274,28,700,644,Zone 23
274,36,934,54,Zone 4
274,32,981,41,Zone 4
274,94,700,152,Zone 8
274,100,635,342,Zone 13
274,149,847,135,Zone 4
274,159,489,204,Zone 7
274,135,146,147,Zone 6
274,213,863,28,Zone 4
274,262,514,458,Zone 18
274,266,639,90,Zone 3
274,271,679,90,Zone 3
274,362,851,606,Zone 24
274,44,275,370,Zone 12
274,293,310,355,Zone 12
274,388,822,24,Zone 4
274,208,1190,106,Zone 5
274,394,1029,660,Zone 25
274,405,1222,103,Zone 5
274,416,1263,83,Zone 5
274,22,1212,366,Zone 15
274,21,47,121,Zone 1
274,444,778,25,Zone 4
274,395,1257,165,Zone 10
274,412,517,48,Zone 3
275,5,724,88,Zone 3
275,12,845,579,Zone 24
275,28,701,646,Zone 23
275,36,934,54,Zone 4
275,32,980,41,Zone 4
275,94,700,152,Zone 8
275,100,635,343,Zone 13
275,149,847,133,Zone 4
275,159,490,202,Zone 7
275,135,145,147,Zone 6
275,213,863,28,Zone 4
275,262,514,457,Zone 18
275,266,639,91,Zone 3
275,271,679,92,Zone 3
275,44,275,371,Zone 12
275,388,822,24,Zone 4
275,208,1188,106,Zone 5
275,394,1030,658,Zone 25
275,405,1221,99,Zone 5
275,22,1213,367,Zone 15
275,21,47,121,Zone 1
275,444,778,25,Zone 4
275,395,1258,167,Zone 10
275,412,519,48,Zone 3
276,5,724,88,Zone 3
276,12,843,591,Zone 24
276,28,700,648,Zone 23
276,36,934,54,Zone 4
276,32,979,40,Zone 4
276,94,700,152,Zone 8
276,100,636,344,Zone 13
276,149,848,131,Zone 4
276,159,490,200,Zone 7
276,135,144,148,Zone 6
276,213,863,28,Zone 4
276,262,514,456,Zone 18
276,266,639,92,Zone 3
276,271,680,93,Zone 3
276,44,275,371,Zone 12
276,388,822,24,Zone 4
276,208,1188,106,Zone 5
276,394,1029,656,Zone 25
276,405,1221,95,Zone 5
276,22,1213,368,Zone 15
276,21,47,121,Zone 1
276,444,778,25,Zone 4
276,395,1258,169,Zone 10
276,412,522,47,Zone 3
276,455,1225,81,Zone 5
276,416,1260,80,Zone 5
277,5,723,88,Zone 3
277,12,843,597,Zone 24
277,28,700,649,Zone 23
277,36,934,55,Zone 4
277,32,978,40,Zone 4
277,94,700,151,Zone 8
277,100,637,345,Zone 13
277,149,848,129,Zone 4
277,159,489,199,Zone 7
277,135,143,149,Zone 6
277,213,863,27,Zone 4
277,262,514,455,Zone 18
277,266,638,92,Zone 3
277,271,680,94,Zone 3
277,44,275,371,Zone 12
277,388,822,24,Zone 4
277,208,1187,105,Zone 5
277,394,1030,654,Zone 25
277,405,1220,93,Zone 5
277,22,1214,369,Zone 15
277,21,48,122,Zone 1
277,444,778,25,Zone 4
277,395,1259,173,Zone 10
277,412,524,48,Zone 3
277,455,1224,81,Zone 5
277,416,1260,79,Zone 5
277,293,309,356,Zone 12
278,5,723,86,Zone 3
278,12,844,601,Zone 24
278,28,700,651,Zone 23
278,36,934,55,Zone 4
278,32,977,39,Zone 4
278,94,699,149,Zone 8
278,100,637,346,Zone 13
278,149,848,126,Zone 4
278,159,490,197,Zone 7
278,135,142,150,Zone 6
278,213,864,27,Zone 4
278,262,514,453,Zone 18
278,266,638,93,Zone 3
278,271,680,96,Zone 3
278,44,276,370,Zone 12
278,388,822,24,Zone 4
278,208,1185,104,Zone 5
278,394,1032,651,Zone 25
278,405,1218,91,Zone 5
278,22,1214,373,Zone 15
278,21,47,122,Zone 1
278,444,778,25,Zone 4
278,412,528,48,Zone 3
278,455,1222,73,Zone 5
278,416,1260,76,Zone 5
278,463,244,357,Zone 11
278,293,310,357,Zone 12
279,5,722,85,Zone 3
279,12,844,602,Zone 24
279,28,701,652,Zone 23
279,36,934,55,Zone 4
279,32,976,38,Zone 4
279,94,699,148,Zone 8
279,100,638,348,Zone 13
279,149,848,125,Zone 4
279,159,491,196,Zone 7
279,135,141,151,Zone 6
279,213,864,26,Zone 4
279,262,515,452,Zone 18
279,266,638,94,Zone 3
279,271,680,97,Zone 3
279,44,276,370,Zone 12
279,388,822,24,Zone 4
279,208,1183,102,Zone 5
279,394,1033,647,Zone 25
279,405,1218,83,Zone 5
279,22,1214,377,Zone 15
279,21,47,122,Zone 1
279,444,778,25,Zone 4
279,412,531,48,Zone 3
279,416,1259,73,Zone 5
279,463,244,357,Zone 11
279,293,310,357,Zone 12
279,468,1262,218,Zone 10
279,471,1264,139,Zone 5
279,472,10,225,Zone 6
280,5,722,83,Zone 3
280,12,849,602,Zone 24
280,28,703,654,Zone 23
280,36,934,55,Zone 4
280,32,975,37,Zone 4
280,94,700,146,Zone 8
280,100,637,349,Zone 13
280,149,849,124,Zone 4
280,159,492,196,Zone 7
280,135,141,152,Zone 6
280,213,865,25,Zone 4
280,262,515,449,Zone 18
280,266,638,95,Zone 3
280,271,680,97,Zone 3
280,44,274,371,Zone 12
280,388,822,24,Zone 4
280,208,1181,100,Zone 5
280,394,1034,645,Zone 25
280,405,1218,80,Zone 5
280,22,1215,380,Zone 15
280,21,47,122,Zone 1
280,444,778,25,Zone 4
280,412,532,48,Zone 3
280,416,1259,71,Zone 5
280,463,243,356,Zone 11
280,293,310,356,Zone 12
280,468,1262,218,Zone 10
280,471,1262,127,Zone 5
280,472,10,224,Zone 6
281,5,722,82,Zone 3
281,12,851,602,Zone 24
281,28,704,654,Zone 23
281,36,934,55,Zone 4
281,32,975,36,Zone 4
281,94,700,145,Zone 8
281,100,637,349,Zone 13
281,149,849,124,Zone 4
281,159,492,195,Zone 7
281,135,141,153,Zone 6
281,213,865,25,Zone 4
281,262,515,448,Zone 18
281,266,638,95,Zone 3
281,271,680,98,Zone 3
281,44,274,371,Zone 12
281,388,822,24,Zone 4
281,208,1181,100,Zone 5
281,394,1034,645,Zone 25
281,405,1218,78,Zone 5
281,22,1215,382,Zone 15
281,21,47,122,Zone 1
281,444,778,25,Zone 4
281,412,533,48,Zone 3
281,416,1259,71,Zone 5
281,463,243,356,Zone 11
281,293,310,356,Zone 12
281,468,1262,219,Zone 10
281,471,1261,123,Zone 5
281,472,10,223,Zone 6
282,5,721,79,Zone 3
282,12,836,611,Zone 24
282,28,703,657,Zone 23
282,36,934,55,Zone 4
282,32,974,36,Zone 4
282,94,701,142,Zone 3
282,100,637,352,Zone 13
282,149,849,123,Zone 4
282,159,493,195,Zone 7
282,135,140,155,Zone 6
282,262,515,443,Zone 18
282,266,639,97,Zone 3
282,271,680,98,Zone 3
282,44,274,370,Zone 12
282,388,822,24,Zone 4
282,208,1177,100,Zone 5
282,394,1035,643,Zone 25
282,405,1215,79,Zone 5
282,22,1215,380,Zone 15
282,21,47,122,Zone 1
282,444,778,25,Zone 4
282,412,533,48,Zone 3
282,416,1256,72,Zone 5
282,468,1262,217,Zone 10
282,471,1261,118,Zone 5
282,472,10,225,Zone 6
282,440,1204,99,Zone 5
283,5,721,76,Zone 3
283,12,823,612,Zone 24
283,28,703,660,Zone 23
283,36,934,55,Zone 4
283,32,973,35,Zone 4
283,94,701,140,Zone 3
283,100,637,357,Zone 13
283,149,848,123,Zone 4
283,159,494,192,Zone 7
283,135,139,158,Zone 6
283,262,515,436,Zone 18
283,266,639,99,Zone 3
283,271,680,99,Zone 3
283,44,273,370,Zone 12
283,388,822,24,Zone 4
283,208,1174,100,Zone 5
283,394,1035,639,Zone 25
283,405,1214,77,Zone 5
283,22,1215,379,Zone 15
283,21,47,122,Zone 1
283,444,778,25,Zone 4
283,416,1253,73,Zone 5
283,468,1263,219,Zone 10
283,471,1261,117,Zone 5
283,472,10,225,Zone 6
283,483,856,579,Zone 24
283,484,713,659,Zone 23
283,213,866,25,Zone 4
283,38,243,356,Zone 11
284,5,720,75,Zone 3
284,12,817,610,Zone 24
284,28,703,663,Zone 23
284,36,934,55,Zone 4
284,32,972,35,Zone 4
284,94,702,139,Zone 3
284,100,637,360,Zone 13
284,149,848,122,Zone 4
284,159,494,191,Zone 7
284,135,138,160,Zone 6
284,262,516,431,Zone 13
284,266,639,101,Zone 3
284,271,680,101,Zone 3
284,388,822,24,Zone 4
284,208,1173,100,Zone 5
284,394,1035,635,Zone 25
284,405,1213,76,Zone 5
284,22,1215,389,Zone 15
284,21,46,122,Zone 1
284,444,777,25,Zone 4
284,416,1251,74,Zone 5
284,468,1263,221,Zone 10
284,471,1262,116,Zone 5
284,472,10,226,Zone 6
284,483,859,586,Zone 24
284,213,867,25,Zone 4
284,38,242,356,Zone 11
284,412,537,47,Zone 3
285,5,720,74,Zone 3
285,12,814,606,Zone 24
285,28,703,666,Zone 23
285,36,934,55,Zone 4
285,32,972,35,Zone 4
285,94,702,138,Zone 3
285,100,637,363,Zone 13
285,149,848,120,Zone 4
285,159,495,189,Zone 7
285,135,138,161,Zone 6
285,262,516,428,Zone 13
285,266,640,102,Zone 3
285,271,680,102,Zone 3
285,388,822,24,Zone 4
285,208,1170,100,Zone 5
285,394,1035,631,Zone 25
285,405,1212,75,Zone 5
285,22,1216,393,Zone 15
285,21,46,122,Zone 1
285,444,777,25,Zone 4
285,416,1249,74,Zone 5
285,468,1264,222,Zone 10
285,471,1262,117,Zone 5
285,472,10,226,Zone 6
285,483,860,592,Zone 24
285,213,867,25,Zone 4
285,412,539,46,Zone 3
286,5,720,73,Zone 3
286,12,810,599,Zone 24
286,28,703,668,Zone 23
286,36,934,56,Zone 4
286,32,971,35,Zone 4
286,94,702,137,Zone 3
286,100,637,366,Zone 13
286,149,848,119,Zone 4
286,159,496,188,Zone 7
286,135,137,162,Zone 6
286,262,516,426,Zone 13
286,266,640,103,Zone 3
286,271,680,103,Zone 3
286,388,822,24,Zone 4
286,208,1169,100,Zone 5
286,394,1035,625,Zone 25
286,405,1210,75,Zone 5
286,22,1217,396,Zone 15
286,21,46,122,Zone 1
286,444,777,25,Zone 4
286,416,1248,74,Zone 5
286,468,1264,224,Zone 10
286,471,1263,117,Zone 5
286,472,10,228,Zone 6
286,483,848,597,Zone 24
286,213,867,24,Zone 4
286,412,541,46,Zone 3
286,489,1258,100,Zone 5
287,5,720,73,Zone 3
287,12,806,594,Zone 24
287,28,703,669,Zone 23
287,36,934,56,Zone 4
287,32,970,35,Zone 4
287,100,638,370,Zone 13
287,149,849,117,Zone 4
287,159,496,186,Zone 7
287,135,137,163,Zone 6
287,262,515,425,Zone 13
287,266,641,104,Zone 3
287,271,680,105,Zone 3
287,388,822,24,Zone 4
287,208,1168,99,Zone 5
287,394,1035,619,Zone 25
287,405,1208,74,Zone 5
287,22,1217,397,Zone 15
287,21,46,122,Zone 1
287,444,777,26,Zone 4
287,416,1248,74,Zone 5
287,468,1264,224,Zone 10
287,471,1263,118,Zone 5
287,472,10,229,Zone 6
287,483,856,600,Zone 24
287,213,867,24,Zone 4
287,412,543,46,Zone 3
287,489,1258,101,Zone 5
288,5,720,73,Zone 3
288,12,804,586,Zone 24
288,28,704,672,Zone 23
288,36,934,56,Zone 4
288,32,969,34,Zone 4
288,100,638,372,Zone 13
288,149,849,113,Zone 4
288,159,497,182,Zone 7
288,135,137,164,Zone 6
288,262,516,423,Zone 13
288,266,641,105,Zone 3
288,271,680,107,Zone 3
288,388,822,24,Zone 4
288,208,1163,97,Zone 5
288,394,1035,608,Zone 25
288,405,1206,71,Zone 5
288,22,1219,397,Zone 15
288,21,46,122,Zone 1
288,444,777,26,Zone 4
288,416,1245,73,Zone 5
288,468,1264,227,Zone 10
288,471,1262,115,Zone 5
288,472,10,232,Zone 6
288,483,860,603,Zone 24
288,412,545,46,Zone 3
289,5,720,73,Zone 3
289,12,802,582,Zone 24
289,28,703,674,Zone 23
289,36,934,56,Zone 4
289,32,968,33,Zone 4
289,100,639,374,Zone 13
289,149,850,110,Zone 4
289,159,497,180,Zone 7
289,135,136,164,Zone 6
289,262,516,423,Zone 13
289,266,642,106,Zone 3
289,271,681,108,Zone 3
289,388,822,24,Zone 4
289,208,1160,95,Zone 5
289,394,1035,603,Zone 25
289,405,1204,70,Zone 5
289,22,1220,398,Zone 15
289,21,46,122,Zone 1
289,444,777,26,Zone 4
289,416,1245,72,Zone 5
289,468,1264,228,Zone 10
289,471,1261,118,Zone 5
289,472,10,235,Zone 6
289,483,862,606,Zone 24
289,412,547,45,Zone 3
290,5,719,72,Zone 3
290,12,800,580,Zone 24
290,28,702,676,Zone 23
290,36,934,56,Zone 4
290,32,967,33,Zone 4
290,100,640,375,Zone 13
290,149,851,108,Zone 4
290,159,498,179,Zone 7
290,135,136,165,Zone 6
290,262,516,422,Zone 13
290,266,641,106,Zone 3
290,271,681,109,Zone 3
290,388,822,24,Zone 4
290,208,1160,93,Zone 5
290,394,1035,599,Zone 25
290,405,1204,69,Zone 5
290,22,1221,399,Zone 15
290,21,46,122,Zone 1
290,444,777,26,Zone 4
290,416,1243,71,Zone 5
290,468,1264,227,Zone 10
290,471,1261,117,Zone 5
290,472,10,237,Zone 6
290,483,864,607,Zone 24
290,412,550,46,Zone 3
291,5,719,71,Zone 3
291,12,794,580,Zone 24
291,28,702,677,Zone 23
291,36,934,56,Zone 4
291,32,967,32,Zone 4
291,100,641,376,Zone 13
291,149,852,107,Zone 4
291,159,499,179,Zone 7
291,135,136,165,Zone 6
291,262,516,421,Zone 13
291,266,641,107,Zone 3
291,271,681,110,Zone 3
291,388,822,24,Zone 4
291,208,1159,92,Zone 5
291,394,1035,599,Zone 25
291,405,1203,67,Zone 5
291,22,1222,400,Zone 15
291,21,46,122,Zone 1
291,444,777,26,Zone 4
291,416,1243,70,Zone 5
291,468,1264,225,Zone 10
291,471,1260,116,Zone 5
291,472,11,240,Zone 6
291,483,864,609,Zone 24
291,412,553,46,Zone 3
291,94,705,130,Zone 3
292,5,719,69,Zone 3
292,12,790,578,Zone 24
292,28,702,678,Zone 23
292,36,935,57,Zone 4
292,32,967,32,Zone 4
292,100,641,376,Zone 13
292,149,852,106,Zone 4
292,159,499,178,Zone 7
292,135,136,165,Zone 6
292,262,516,419,Zone 13
292,266,640,106,Zone 3
292,271,680,110,Zone 3
292,388,822,24,Zone 4
292,208,1157,90,Zone 5
292,394,1035,598,Zone 25
292,405,1203,65,Zone 5
292,22,1224,402,Zone 15
292,21,46,122,Zone 1
292,444,777,26,Zone 4
292,416,1242,68,Zone 5
292,468,1264,221,Zone 10
292,471,1261,118,Zone 5
292,472,12,243,Zone 6
292,483,865,610,Zone 24
292,412,556,47,Zone 3
292,94,706,128,Zone 3
292,395,1260,184,Zone 10
293,5,718,66,Zone 3
293,12,787,577,Zone 24
293,28,702,680,Zone 23
293,36,935,57,Zone 4
293,32,966,30,Zone 4
293,100,641,378,Zone 13
293,149,852,106,Zone 4
293,159,499,177,Zone 7
293,135,135,166,Zone 6
293,262,516,415,Zone 13
293,266,640,108,Zone 3
293,271,680,110,Zone 3
293,388,822,24,Zone 4
293,208,1153,89,Zone 5
293,394,1036,596,Zone 25
293,405,1200,65,Zone 5
293,22,1225,408,Zone 15
293,21,46,122,Zone 1
293,444,777,26,Zone 4
293,416,1241,67,Zone 5
293,468,1262,215,Zone 10
293,471,1260,115,Zone 5
293,472,12,245,Zone 6
293,483,866,616,Zone 24
293,412,557,46,Zone 3
293,502,714,93,Zone 3
294,5,718,64,Zone 3
294,12,786,577,Zone 24
294,28,701,681,Zone 23
294,36,935,57,Zone 4
294,32,966,30,Zone 4
294,100,641,379,Zone 13
294,149,852,106,Zone 4
294,159,499,177,Zone 7
294,135,135,166,Zone 6
294,262,516,414,Zone 13
294,266,640,109,Zone 3
294,271,680,110,Zone 3
294,388,822,24,Zone 4
294,208,1152,89,Zone 5
294,394,1036,596,Zone 25
294,405,1199,66,Zone 5
294,22,1226,411,Zone 15
294,21,46,122,Zone 1
